id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
d3e7f95148a5,Applications open for Translation Grant Program (Canada),,fundsforngos.org,https://www2.fundsforngos.org/innovation/applications-open-for-translation-grant-program-canada/,"Deadline: 02-Sep-2026 The Translation Grant supports the translation of Canadian literary and dramatic works into multiple languages, including French, English, Indigenous languages, and sign languages such as ASL and LSQ. It helps make Canadian artistic works more accessible to diverse audiences across Canada through publication, surtitling, and performance. Funding is administered by the Canada Council for the Arts with support from the Government of Canada. Overview of the Program The Translation Grant is part of the Arts Across Canada and Abroad program, which aims to strengthen cultural e",,"us,",,GLOBAL,,18,2026-06-30T23:58:29.828809+00:00
21c08429989a,Open Call for the BOOST: Innovation Ecosystem Accelerator in Moldova and Ukraine,,fundsforngos.org,https://www2.fundsforngos.org/innovation/open-call-for-the-boost-innovation-ecosystem-accelerator-in-moldova-and-ukraine/,"Deadline: 31-Jul-2026 The BOOST: Innovation Ecosystem Accelerator is a UNDP programme supporting business support organizations in Moldova and Ukraine to strengthen entrepreneurship ecosystems. It helps incubators, accelerators, and innovation hubs improve their services through training, mentorship, and ecosystem development support. After the accelerator, selected organizations may receive $50,000 grants to implement local entrepreneurship support programmes. Overview of the Programme The BOOST: Innovation Ecosystem Accelerator is implemented by the United Nations Development Programme in pa",,"th,",,GLOBAL,,18,2026-06-30T23:58:43.348087+00:00
582f19202975,EMBracing the Ocean Artist-in-Residence Programme 2026–2027,,sustainablepractice.org,https://sustainablepractice.org/open-calls/embracing-the-ocean-artist-in-residence-programme-2026-2027/,"EMBracing the Ocean Artist-in-Residence Programme 2026–2027 - The Centre for Sustainable Practice in the Arts We use cookies to make your site experience better. Tracking cookies enables us to provide a functional Accessibility Toolbar, and easily log into your account (if you have one). For more information on how we use your data, read our privacy policy . Accept Decline Skip to content About Us Who we are How we think What we do Contact us Privacy Policy Services Programs Climate Change Theatre Action Convergence Department of Utopia Arts and Letters (DUAL) Fireside Chats Fringe Past Progra",,,,GLOBAL,,18,2026-06-30T23:57:57.077622+00:00
7a88eb462e3c,Calling Organizers for Climate Change Theatre Action 2025,,sustainablepractice.org,https://sustainablepractice.org/open-calls/calling-organizers-for-climate-change-theatre-action-2025/,"Calling Organizers for Climate Change Theatre Action 2025 - The Centre for Sustainable Practice in the Arts We use cookies to make your site experience better. Tracking cookies enables us to provide a functional Accessibility Toolbar, and easily log into your account (if you have one). For more information on how we use your data, read our privacy policy . Accept Decline Skip to content About Us Who we are How we think What we do Contact us Privacy Policy Services Programs Climate Change Theatre Action Convergence Department of Utopia Arts and Letters (DUAL) Fireside Chats Fringe Past Programs",,,,GLOBAL,,18,2026-06-30T23:57:58.081950+00:00
e0d84be824eb,Fundo de Inovação Global,,capta.org.br,https://capta.org.br/oportunidades/fundo-de-inovacao-global/,"Fundo de Inovação Global O Fundo de Inovação Global recebe propostas a qualquer momento de soluções inovadoras que abordem os principais desafios do desenvolvimento, principalmente para grupos pobres e vulneráveis. O financiamento varia de £ 30 mil a £ 10 milhões de libras. Os temas apoiados são meio ambiente, assistência social, cultura e artes, desenvolvimento comunitário, dentre outros. É possível visitar o website do Fundo em português, porém a submissão das propostas deve ser feita em língua inglesa. Região: todo o Brasil Inscrições: contínuas Edital: Edital Contínuo Fundo de Inovação Glo",,,,BR,,16,2026-06-30T23:57:59.084163+00:00
ba619d2ce908,Chamada Simplificada: Fundo Casa vai apoiar até 100 iniciativas comunitárias em estágio inicial ou em retomada de atividades,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/chamada-simplificada-fundo-casa-vai-apoiar-ate-100-iniciativas-comunitarias-em-estagio-inicial-ou-em-retomada-de-atividades/,"O Fundo Casa Socioambiental lança a Chamada Simplificada – Apoio Direto a Iniciativas Comunitárias, voltada ao fortalecimento de organizações de base, associações comunitárias, coletivos e iniciativas que estão começando sua trajetória ou retomando suas atividades após períodos de paralisação. As inscrições estarão abertas até 14 de julho de 2026. Com um total de R$ 2 milhões em apoio direto , a chamada irá selecionar até 100 projetos em todo o Brasil, com recursos de até R$ 20 mil para cada ini",,,,BR,,16,2026-06-30T23:57:54.896512+00:00
8cdb48870dd0,Chamada de Projetos: Fortalecimento dos Direitos Territoriais,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/chamada-de-projetos-fortalecimento-dos-direitos-territoriais/,"O Fundo Casa Socioambiental lança a chamada de projetos Fortalecimento dos Direitos Territoriais , voltada ao apoio de iniciativas comunitárias que atuam na defesa e garantia de direitos territoriais em regiões da Amazônia Legal e do Nordeste brasileiro. As inscrições estarão abertas até às 18h do dia 19 de maio de 2026. A chamada contará com R$2,5 milhões em recursos , com apoio de parceiros como a Charles Stewart Mott Foundation e a Yield Giving, e apoiará até 50 projetos , com valores de até",,,,BR,,16,2026-06-30T23:57:54.932781+00:00
2b038cfcf03f,Chamada de Projetos: Crédito Comunitário Sustentável – Ampliando o acesso ao crédito rural para agricultores e agricultoras familiares por meio de organizações comunitárias,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/chamada-de-projetos-credito-comunitario-sustentavel-ampliando-o-acesso-ao-credito-rural-para-agricultores-e-agricultoras-familiares-por-meio-de-organizacoes-comunitarias/,"O Fundo Casa Socioambiental lança sua primeira chamada de projetos voltada ao acesso a crédito rural. A chamada Crédito Comunitário Sustentável (CCS) – Ampliando o acesso ao crédito rural para agricultores e agricultoras familiares por meio de organizações comunitárias busca fortalecer organizações de base rural para que atuem diretamente na viabilidade do acesso a crédito de seus integrantes, contribuindo para a sustentabilidade econômica, social e ambiental da agricultura familiar em todo o Br",,,,BR,,16,2026-06-30T23:57:54.971724+00:00
23cf7112e1b7,Nos vemos na COP 30!,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/nos-vemos-na-cop-30/,"Confira a agenda completa de eventos e painéis do Fundo Casa Socioambiental na COP 30, em Belém O Fundo Casa Socioambiental chega a Belém do Pará para a 30ª Conferência das Nações Unidas sobre Mudança do Clima com uma presença diversa e vibrante, reafirmando o nosso compromisso com a justiça climática e o fortalecimento das soluções que nascem nos territórios. Convidamos nossos parceiros, apoiadores, organizações comunitárias, jornalistas e todas as pessoas que acreditam no poder das ações locai",,,,BR,,16,2026-06-30T23:57:55.009515+00:00
a5dedfda5c08,Projetos selecionados da chamada “Amazônia Viva – Fortalecendo a Autonomia e a Resiliência dos Povos da Floresta”,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-da-chamada-amazonia-viva-fortalecendo-a-autonomia-e-a-resiliencia-dos-povos-da-floresta/,"O Fundo Casa divulga, nesta quarta-feira (06/08), os projetos selecionados na chamada “Amazônia Viva – Fortalecendo a Autonomia e a Resiliência dos Povos da Floresta” . Foram 227 projetos inscritos e 48 iniciativas selecionadas para receber até R$ 60 mil cada uma, somando mais de R$ 2,8 milhões em apoio direto. Em 2025, a chamada chega à sua segunda edição reafirmando o compromisso do Fundo Casa Socioambiental com o apoio à proteção da Amazônia e o fortalecimento das populações que vivem nela. A",,,,BR,,16,2026-06-30T23:57:55.067641+00:00
999c7c824406,Fundo Casa Socioambiental lança chamada para apoios estruturantes a brigadas voluntárias e comunitárias,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-socioambiental-lanca-chamada-para-apoios-estruturantes-a-brigadas-voluntarias-e-comunitarias/,"O Fundo Casa Socioambiental abre nesta quinta-feira (26) a chamada de Apoio a grupos locais no enfrentamento de Emergências Climáticas provocadas a partir dos Incêndios Florestais . A chamada, que possui apoio financeiro do Instituto ITAÚSA e Alliance for the Amazon and Beyond , tem como objetivo apoiar projetos que promovam ações estruturantes para brigadas existentes e também a criação de novas brigadas. Essa convocatória, se soma à chamada de apoio emergencial às brigadas voluntárias e comuni",,,,BR,,16,2026-06-30T23:57:55.291450+00:00
e2892e16a989,Mês da Filantropia que Transforma 2024 destaca a relação entre mudança climática e filantropia comunitária e de justiça ambiental,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/mes-da-filantropia-que-transforma-2024-destaca-a-relacao-entre-mudanca-climatica-e-filantropia-comunitaria-e-de-justica-ambiental/,"Pelo segundo ano consecutivo, a Rede Comuá promove um mês inteiro dedicado a travar debates e refletir sobre as agendas da filantropia comunitária e de justiça socioambiental. O Mês da Filantropia que Transforma acontece durante o mês de setembro, reunindo organizações membro da Rede Comuá, parceiros, financiadores e organizações da sociedade civil. Em 2023 , o foco da iniciativa teve por objetivo dar visibilidade à diversidade de práticas e experiências relacionadas a essas agendas. Em 2024 , o",,,,BR,,16,2026-06-30T23:57:55.309907+00:00
704cd746e551,Estudantes indígenas fortalecem protagonismo acadêmico durante evento da Uema,ISPN,ispn.org.br,https://ispn.org.br/noticia/estudantes-indigenas-fortalecem-protagonismo-academico-durante-evento-da-uema/,"Estudantes indígenas das Terras Indígenas Rio Pindaré, Canabrava, Morro Branco e Bacurizinho participaram do II Fórum Acadêmico Indígena da Universidade Estadual do Maranhão (Uema) e da II Jornada Nacional de Extensão , eventos realizados pela Pró-Reitoria de Extensão e Assuntos Estudantis (PROEXAE), entre os dias 27 a 29 de maio, no campus de São Luís, com os objetivos de promover intercâmbio de conhecimentos, fortalecer a permanência estudantil e ampliar os diálogos entre a universidade e os p",,,,BR,,16,2026-06-30T23:58:05.015435+00:00
ca2c9f3a2ea9,Projeto Porongaço representa avanço na regularização fundiária e vai impactar mais de 26 mil famílias na Amazônia,ISPN,ispn.org.br,https://ispn.org.br/noticia/projeto-porongaco-representa-avanco-na-regularizacao-fundiaria-e-vai-impactar-mais-de-26-mil-familias-na-amazonia/,"O projeto “Porongaço: Caminhos da Regularização Fundiária dos Territórios da Floresta” foi lançado, em Belém (PA), como uma iniciativa estratégica para fortalecer a garantia de direitos territoriais na Amazônia. A ação deve beneficiar diretamente mais de 26 mil famílias e contribuir para a proteção de mais de 1,6 milhão de hectares de florestas e águas na região. O lançamento foi marcado pela realização de um seminário, reunindo parceiros e a equipe responsável pela execução das atividades. O pr",,,,BR,,16,2026-06-30T23:58:05.053903+00:00
c9940edbc725,Formação amplia estratégias de comercialização de produtos da sociobiodiversidade,ISPN,ispn.org.br,https://ispn.org.br/noticia/formacao-amplia-a-comercializacao-de-produtos-da-sociobiodiversidade-de-organizacoes-comunitarias/,"A formação promovida pelo Formar e-COS (Programa de Formação Continuada em Comercialização dos Produtos da Sociobiodiversidade em Mercados Institucionais) tem incentivado lideranças comunitárias de territórios do Cerrado e da Caatinga a utilizarem ferramentas de comunicação para ampliar a comercialização de produtos da sociobiodiversidade, mobilizar jovens e fortalecer o acesso das organizações às políticas públicas. Dividido em três módulos realizados entre 2025 e 2026, o Formar e-COS é uma ini",,,,BR,,16,2026-06-30T23:58:05.059078+00:00
2653ef7bb27b,Lei do Pequi completa um ano sem regulamentação,ISPN,ispn.org.br,https://ispn.org.br/noticia/lei-do-pequi-completa-um-ano-sem-regulamentacao/,"Considerada um marco para a proteção e o fortalecimento da sociobiodiversidade do Cerrado, a Lei do Pequi completa um ano e segue sem sair do papel. Embora aprovada, a norma ainda não tem regulamentação, o que inviabiliza sua aplicação prática nos territórios. A Lei nº 15.089/2025 institui a Política Nacional para o Manejo Sustentável, Plantio, Extração, Consumo, Comercialização e Transformação do Pequi e de outros frutos nativos do bioma. Apesar do nome, a Lei do Pequi abrange mais frutos da so",,,,BR,,16,2026-06-30T23:58:05.138697+00:00
c98ba79e8ae7,Rainhas do Sertão: criação de abelhas nativas gera renda e ajuda a proteger o meio ambiente no Ceará,ISPN,ispn.org.br,https://ispn.org.br/noticia/rainhas-do-sertao-criacao-de-abelhas-nativas-gera-renda-e-ajuda-a-proteger-o-meio-ambiente-no-ceara/,"A criação de abelhas nativas sem ferrão está sendo expandida no sertão do Ceará, ao lado da já tradicional apicultura. Em municípios como Paramoti, Pentecoste e outros do Vale do Curu, a meliponicultura vem sendo adotada como uma alternativa sustentável de geração de renda, conservação ambiental e fortalecimento comunitário. O projeto Néctar do Sertão, realizado pela Agência de Desenvolvimento Econômico Local (ADEL) em parceria com o Instituto Sociedade, População e Natureza (ISPN), tem incentiv",,,,BR,,16,2026-06-30T23:58:05.155615+00:00
26319eb5fc1a,PIPOU fortalece políticas públicas de permanência indígena em universidades parceiras,ISPN,ispn.org.br,https://ispn.org.br/noticia/pipou-fortalece-politicas-publicas-de-permanencia-indigena-em-universidades-parceiras/,"Entre os dias 30 de setembro e 1º de outubro de 2025, Brasília (DF) recebeu o encontro Caminhos para a permanência: universidades e estudantes indígenas em diálogo. A iniciativa, realizada pelo ISPN por meio do Programa Indígena de Permanência e Oportunidades na Universidade (PIPOU), reuniu representantes de universidades parceiras, órgãos públicos e estudantes indígenas para trocar experiências e refletir sobre os desafios e os futuros da permanência indígena no ensino superior. A realização do",,,,BR,,16,2026-06-30T23:58:05.214398+00:00
af37d79efb03,Introduction,Commonwealth Foundation,commonwealthfoundation.com,https://commonwealthfoundation.com#mail-signup,"Introduction 
 We offer grants of up to £60,000 to civil society organisations in the Commonwealth. 
 Our open call grants  seek  to  facilitate  constructive engagement between  civil   society  and decision-makers ,  including civil society  participat ion   in  policy  development  and implementation.  
 Applications  must address one or more  of our three priority themes.  All applicatio",,,,GLOBAL,,16,2026-06-30T23:57:52.080522+00:00
3c909ab8e990,Open Call for Creative Communities Fund (New Zealand),,fundsforngos.org,https://www2.fundsforngos.org/individuals/open-call-for-creative-communities-fund-new-zealand/,"Deadline: 30-Sep-2026 The Creative Communities Fund supports local arts projects by increasing participation, diversity, and access to arts activities in Southland communities. It funds small to medium arts initiatives, with most grants typically under $2,000. The program is designed to strengthen community engagement with creative and cultural activities across New Zealand. Creative Communities Fund Overview The Creative Communities Fund supports local arts development and community participation in creative activities. It is designed to expand access to arts opportunities and encourage diver",,"th,",,GLOBAL,,16,2026-06-30T23:57:58.631396+00:00
b9399a49ac94,Open Call for Heritage Revival Fund: Project Development Grant (UK),,fundsforngos.org,https://www2.fundsforngos.org/arts-culture-2/open-call-for-heritage-revival-fund-project-development-grant-uk/,"Deadline: 31-Dec-2026 The Heritage Revival Fund Project Development Grant provides grants of up to £100,000 to help not-for-profit organizations develop historic building projects before construction begins. Funding supports feasibility work, professional services, business planning, community engagement, and project coordination for viable heritage restoration and adaptive reuse projects. What is the Heritage Revival Fund Project Development Grant? The Heritage Revival Fund Project Development Grant supports organizations undertaking the early development of historic building projects. The gr",,"£100,000",,GLOBAL,,16,2026-06-30T23:57:58.725210+00:00
d02f32a2f3ea,Call for Proposals: Advancing Peace and Stability in Sinjar (Iraq),,fundsforngos.org,https://www2.fundsforngos.org/civil-society-development/call-for-proposals-advancing-peace-and-stability-in-sinjar-iraq/,"Deadline : 23-Jul-2026 UN Women is seeking qualified Yazidi local peace structures, civil society organizations, and activist networks to implement community-led peacebuilding initiatives in Sinjar, Ninewa Governorate . The call supports projects with budgets between USD 41,228 and USD 43,333 that strengthen reconciliation, social cohesion, women and youth leadership, and inclusive peace processes. Overview This Call for Proposals is part of the Peacebuilding Fund project “Advancing Peace and Stability in Sinjar.” The initiative supports sustainable peace and recovery in Sinjar, an area affect",,"USD 41,228",,GLOBAL,,16,2026-06-30T23:58:07.097405+00:00
f599d102e943,Submit Applications for International Residencies Grant Program (Canada),,fundsforngos.org,https://www2.fundsforngos.org/individuals/submit-applications-for-international-residencies-grant-program-canada/,"Deadline: 21-Oct-2026 The International Residencies grant supports Canadian artists, arts workers, and Indigenous cultural practitioners in participating in residency programs outside Canada. It funds creative research, artistic creation, and international networking through structured residency experiences abroad. The program offers up to $20,000 per application to strengthen global artistic and cultural exchange. Overview of the Program The International Residencies grant is part of the Canada Council for the Arts initiative under the broader Arts Across Canada and Abroad framework. It aims",,"$20,000",,GLOBAL,,16,2026-06-30T23:58:29.837957+00:00
e5c17ba6a38e,Call for Applications: Active Transportation Grants (Canada),,fundsforngos.org,https://www2.fundsforngos.org/construction/call-for-applications-active-transportation-grants-canada/,"Deadline : 31-Dec-2026 The Active Transportation Grants support projects that promote human-powered mobility and improve safe, accessible, and connected transportation routes within Basin communities. The program helps local governments and Indigenous communities plan, design, and build active transportation systems that support walking, running, wheeling, and other non-motorized travel. Funding may cover up to 50% of total project costs. Planning and design projects may receive up to $50,000, while approved infrastructure projects may receive up to $500,000 for physical works. What are the Ac",,in.,,GLOBAL,,16,2026-06-30T23:58:29.946908+00:00
c10a8124a2bd,DOH Caraga Call for Research Proposals 2026 (Philippines),,fundsforngos.org,https://www2.fundsforngos.org/individuals/doh-caraga-call-for-research-proposals-2026-philippines/,"Deadline: 05-Aug-2026 The Department of Health Center for Health Development – Caraga invites research proposals to address priority health concerns in the Caraga region of the Philippines. The program supports evidence-based studies aligned with national and regional health agendas, including infectious diseases, non-communicable diseases, Indigenous Peoples’ health, and health system strengthening. Selected research proposals may receive up to ₱1,150,000 in funding, with only two projects approved under this call. Applicants must be affiliated with eligible institutions and submit proposals",,"th,",,GLOBAL,,16,2026-06-30T23:58:29.974329+00:00
10430b0f1dfa,Applications open for Future Leaders Scholarship 2027 (Australia),,fundsforngos.org,https://www2.fundsforngos.org/innovation/applications-open-for-future-leaders-scholarship-2027-australia/,"Deadline: 20-Aug-2026 The Westpac Foundation Future Leaders Scholarship supports emerging leaders in Australia who are pursuing postgraduate study and research. It provides up to AUD 120,000 in funding, along with leadership development training and international experiences to build skills in solving major societal challenges. The program focuses on sustainability, innovation , and strengthening Australia’s role in the Asia-Pacific region. Overview of the Scholarship The Westpac Future Leaders Scholarship is a competitive postgraduate funding program designed to develop Australia’s next gener",,in 2027,,GLOBAL,,16,2026-06-30T23:58:43.356263+00:00
35d1cb73742f,Call for Private Sector Development and Business Climate Enhancement (Kenya),,fundsforngos.org,https://www2.fundsforngos.org/business-industry-2/call-for-private-sector-development-and-business-climate-enhancement-kenya/,"Deadline: 19-Jul-2026 The Netherlands Embassy Kenya Business Climate Programme is a funding initiative that supports practical and innovative projects aimed at improving Kenya’s business and investment environment. The programme focuses on addressing structural barriers that limit private sector growth, particularly for small and medium-sized enterprises (SMEs). It encourages partnerships that improve regulatory efficiency, strengthen market integration, and create a more competitive and inclusive economy. The initiative forms part of the Netherlands’ 2026–2029 Multi-Annual Country Strategy fo",,"th,",,GLOBAL,,16,2026-06-30T23:58:43.384619+00:00
2685ea08792c,"Latest 25+ Human Rights Grants, Awards & Open Calls",,fundsforngos.org,https://www2.fundsforngos.org/listing/latest-25-human-rights-grants-awards-open-calls/,"Latest 25+ Human Rights Grants, Awards & Open Calls 
 [May 2026]









Explore a curated collection of grants, awards, and open calls designed to support individuals, organizations, and changemakers working to create lasting social impact worldwide. These opportunities aim to empower innovative ideas, strengthen community-led efforts, and …  [Read more...]  about Latest 25+ Human Rights Grants,",,,,GLOBAL,,16,2026-06-30T23:58:44.995052+00:00
1c5b8fb4fb90,International Finance Corporation (IFC) Women-Led Business Grant 2026 (up to $750K),,opportunitydesk.org,https://opportunitydesk.org/2026/06/30/ifc-women-led-business-grant-2026/,"Deadline: August 20, 2026 Applications are open for the IFC Women-Led Business Grant 2026. This program targets businesses founded or led by women, providing non-dilutive funding alongside leadership coaching and a global peer network. The program supports growth across all sectors. For more than 65 years, the International Finance Corporation (IFC) has worked with private [...]",2026-08-20,,,GLOBAL,,16,2026-06-30T23:57:52.383405+00:00
820f4e1022c1,"CIVICUS Global Alliance 2026 Opportunities: Internships, Research Roles, Data Coding & Evaluation Consultancies in Civic Space Monitoring (Apply by July 2026)",,opportunitiesforyouth.org,https://opportunitiesforyouth.org/2026/06/30/civicus-global-alliance-2026-opportunities-internships-research-roles-data-coding-evaluation-consultancies-in-civic-space-monitoring-apply-by-july-2026/,"The CIVICUS Global Alliance is offering multiple high-impact opportunities in 2026 for researchers, consultants, evaluators, and interns interested in civic space, human rights monitoring, data analysis, and global civil society strengthening. These roles support the CIVICUS Monitor, one of the world’s leading platforms tracking civic freedoms across nearly 200 countries and territories. These openings are […] The post CIVICUS Global Alliance 2026 Opportunities: Internships, Research Roles, Data",,in 2026,,LATAM,,16,2026-06-30T23:57:52.516949+00:00
c934257a76db,e-flux Announcements — Art & Activism Open Calls,e-flux,e-flux.com,https://www.e-flux.com/announcements/,"e-flux Announcements is a platform for art, film, architecture, and activism open calls, grants, residencies, and opportunities worldwide. Curated listings from institutions, collectives, and artists globally. Categories include open calls for exhibitions, residencies, grants, fellowships, and commissions.",,,,GLOBAL,,16,2026-06-30T23:57:50.851016+00:00
73616cca7f1a,"Agriculture, Climate, Environment, Energy & Food: Mid-June Update (17 new opportunities!)",,impactfunding.substack.com,https://impactfunding.substack.com/p/agriculture-climate-environment-energy-a51,Locally-led community capital consolidates across six cohorts; EU strategic-autonomy climate finance keeps deploying.,,,,GLOBAL,,16,2026-06-30T23:57:52.367002+00:00
458be2795a4b,Women Cross Border Traders Campaign – Interview with Mrs Sibongile Chilinga,Southern Africa Trust,africa:sat,https://southernafricatrust.org/women-cross-border-traders-campaign-interview-with-mrs-sibongile-chilinga/,Women Cross Border Traders Campaign – Interview with Mrs Sibongile Chilinga – Southern Africa Trust Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Contact Us Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Contact Us Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog St,,,,AFRICA,,16,2026-06-30T23:57:55.800656+00:00
55512a08191a,Sasakawa Peace Foundation — Idea Submission Program,Sasakawa Peace Foundation,asia:sasakawa,https://www.spf.org/en/about/idea_submission/,"Open call for idea submissions to the Sasakawa Peace Foundation. Focus areas: peacebuilding, maritime affairs, women in peace & security, US-Japan exchange, Middle East peace, and Pacific Islands development. Open to individuals, NGOs, and research institutions worldwide.",,,,ASIA,,16,2026-06-30T23:57:59.608447+00:00
ae41b0d0441d,Fundación Carolina — Convocatorias de Becas,Fundación Carolina,es:fundacioncarolina,https://www.fundacioncarolina.es/convocatorias/,"Fundación Carolina ofrece becas y programas de formación para estudiantes, investigadores y profesionales de América Latina en áreas como medio ambiente, cultura, ciencia y tecnología.",,,EUR,ES,,16,2026-06-30T23:57:50.853615+00:00
07a8c3fe0917,How To Apply,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/how-to-apply,"3
                         
 
 How To Apply 
 
                        Provide a letter of inquiry along with required documents.
                     
 
                        Prepare Your Application",,,,GLOBAL,,16,2026-06-30T23:57:54.683971+00:00
5e4508de32ca,Empowering Women and Youth for Threats Reduction in Northwest Ecuador,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/empowering-women-and-youth-threats-reduction-northwest-ecuador,"Empowering Women and Youth for Threats Reduction in Northwest Ecuador                 
 
 
                    Fundación para el Desarrollo de Alternativas Comunitarias de Conservación del Trópico
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,16,2026-06-30T23:57:54.685612+00:00
7c2c2273f06d,Regional Implementation Team in the Tropical Andes Biodiversity Hotspot - Phase III,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/regional-implementation-team-tropical-andes-biodiversity-hotspot-phase-iii,"Regional Implementation Team in the Tropical Andes Biodiversity Hotspot - Phase III                 
 
 
                    Profonanpe
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,16,2026-06-30T23:57:54.686177+00:00
a91470f1e150,Prosas Editais,,capta.org.br,https://capta.org.br/oportunidades/prosas-editais/,"Prosas A plataforma Prosas é um espaço digital que facilita a conexão entre instituições que promovem editais de apoio e financiamento a projetos sociais e as organizações que buscam essas oportunidades. A Prosas organiza editais públicos e privados em áreas como cultura, educação, saúde, meio ambiente, desenvolvimento social, etc. oferecendo um ambiente unificado para divulgação, inscrição e acompanhamento de projetos. Ela também permite que os interessados em participar dos editais monitorem prazos, critérios de elegibilidade e orientações para cada edital. Quase que diariamente essa platafo",,,,BR,,14,2026-06-30T23:57:59.066457+00:00
1ab89122478f,Acelen Incentiva,,capta.org.br,https://capta.org.br/oportunidades/acelen-incentiva/,"Acelen O edital Acelen Incentiva , lançado pela Acelen, tem como objetivo apoiar ações alinhadas com as estratégias de ESG e de Comunicação da empresa, contribuindo para a melhoria do meio ambiente e do futuro das comunidades. As propostas devem abordar temas como conservação da água, educação, segurança alimentar e promoção do setor de atuação da empresa. O edital possui abrangência em todo o estado da Bahia, com prioridade para projetos nas comunidades do entorno da Refinaria de Mataripe. Não há valores especificados. As inscrições estão abertas de forma contínua. Região: todo o estado da Ba",,,,BR,,14,2026-06-30T23:57:59.070366+00:00
9608c6dfeb83,Ousar e Transformar: A Escala do Apoio Direto às Comunidades,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/ousar-e-transformar-a-escala-do-apoio-direto-as-comunidades/,"Por Cristina Orpheo – Diretora Executiva do Fundo Casa Socioambiental Desde que iniciei minha jornada no campo do “grantmaking” ou no campo de apoio a projetos como prefiro falar, percebi que certos conceitos, frequentemente tratados como universais, revelam-se diversos e complexos quando observados de diferentes perspectivas. O significado de “pequeno” é um exemplo emblemático dessa complexidade. Durante minha trajetória, não foram raras as vezes em que ouvi questionamentos do tipo: “Mas um apo",,,,BR,,14,2026-06-30T23:57:55.298411+00:00
cd4a37b5d2a6,Request for Proposals: Improving Veteran Mental Health in United States,,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/request-for-proposals-improving-veteran-mental-health-in-united-states/,"Deadline: 09-Jul-2026 The Improving Veteran Mental Health Grant Program provides grants of $150,000 to eligible nonprofit organizations that improve the mental health of military veterans through housing stability and evidence-informed support services. The one-year grant supports projects that increase permanent housing, improve housing affordability, and expand wraparound services to help veterans achieve long-term stability and well-being. What Is the Improving Veteran Mental Health Grant Program? The Improving Veteran Mental Health Grant Program supports nonprofit organizations that delive",,th.,,GLOBAL,,14,2026-06-30T23:57:58.748029+00:00
1f10521d9b2f,Submit Applications for Equity in Justice Fund (United Kingdom),,fundsforngos.org,https://www2.fundsforngos.org/youth-adolescents-2/submit-applications-for-equity-in-justice-fund-united-kingdom/,"Deadline: 05-Aug-2026 The Equity in Justice Fund provides long-term funding to UK charitable organizations that support racially minoritised young men aged 18–25 who are involved with the criminal justice system. The fund will award 13 grants of £200,000 over three to five years to organizations delivering specialist, person-centred, and holistic support services. What Is the Equity in Justice Fund? The Equity in Justice Fund is a grant programme that aims to improve equitable access to support services for racially minoritised young men aged 18 to 25 who have experience with the criminal just",,"£200,000",,GLOBAL,,14,2026-06-30T23:58:17.612332+00:00
107592822af5,Apply for Bagong Pilipinas Merit Scholarship Program (Philippines),,fundsforngos.org,https://www2.fundsforngos.org/science/apply-for-bagong-pilipinas-merit-scholarship-program-philippines/,"Deadline: 30-Jun-2026 The Bagong Pilipinas Merit Scholarship Program (BPMSP) is a Philippine government scholarship for academically outstanding incoming first-year college students pursuing priority degree programs such as STEM, healthcare, education, agriculture, and digital technology. It is administered by CHED and provides tuition support, stipends, and performance-based incentives, with priority given to high-achieving and equity-focused applicants who meet income requirements. The Bagong Pilipinas Merit Scholarship Program (BPMSP) is a national scholarship initiative in the Philippines",,,,GLOBAL,,14,2026-06-30T23:58:30.045694+00:00
